"precio","titulo","autor"
"9730"," Ikigai en el Amor: El Reto de Amar Conscientemente en un Mundo Orientado al Futuro (Crecimiento Personal)  ","LEONCINI, THOMAS & MOGI, KEN"
"9730"," Puño y Letra  ","Diamela Eltit"
"9730"," Sumar ","Diamela Eltitt"
"9730"," Fuerzas especiales ","Diamela Eltitt"
"9730"," Pequeño león ","Consuelo López, Joceline Pérez"
"9730"," Diarios (1939 ","José Lezama Lima"
"9730"," Ángeles y Demonios (libro en CastellanoNº Edición: 1Fecha de edición: 01 ","Dan Brown"
"9730"," Irrupciones ii  ","Mario Levrero"
"9730"," Deficit Atencional: Amar, Educar, Incluir ","Julio Volenski"
"9730"," The Lake ","Natasha Preston"
"9730"," Nada De Noche ","Forn Juan"
"9730"," Endurance. La Legendaria Expedicion de Ernest Shackleton  ","Luis Bustos"
"9730"," Cuando Todo Pase ","Diego Fischer"
"9730"," Cuentos y Poemas Para Niños de hoy y Siempre  ","Varios Autores"
"9730"," Oh, Jerusalen  ","Dominique Lapierre,Larry Collins"
"9730"," Linea Nigra ","Jazmina Barrera"
"9730"," La Revolución del Malestar  ","Gonzalo Rojas-May O."
"9730"," El Arte de la Fuga  ","Sagasti Luis"
"9730"," Jamás el fuego nunca ","Diamela Eltitt"
"9730"," Memorias del Aguila y del Jaguar  ","Isabel Allende"
"9730"," El Puño de la Estrella del Norte (Hokuto no Ken) nº 10  ","Tetsuo Hara"
"9730"," Quiero ser tu Persona Favorita  ","Rovi23 Y Mel"
"9730"," Nos Separamos,¿ Y los Niños?  ","Neva Milicic Y Oriana Cifuentes"
"9730"," Zen en el Arte de Escribir ","Ray Bradbury"
"9730"," El Chico del Ukelele  ","David Rees"
"9730"," 1899 ","Nelson Daniel y Francisco Ortega"
"9730"," Lo Importante es ser Feliz  ","Dani La Chepi"
"9730"," Leviatan  ","Martin Caceres"
"9730"," Liveat ","Javiera Suarez"
"9730"," La Historia de mi Maquina de Escribir  ","Paul Auster"
"9730"," Con Todas mis Fuerzas  ","Cucurto, Washington"
"9730"," Historia Y Destino (nomadas (amorrortu))  ","Aldo Schiavone"
"9730"," Underfail 1 ","Deigamer"
"9730"," El Colapso de la Educacion  ","Narodowsky Mariano"
"9730"," Nuevo Lobo Solitario y su Cachorro nº 04  ","Kazuo Koike"
"9730"," El dia del Relampago ","J. J. Benítez"
"9730"," Gustavo Cerati Diego Perrotta  ","Diego Perrotta"
"9730"," Un Mundo Incierto: Treinta Conversaciones  ","Paula Escobar Chavarría"
"9730"," Primera Casa ","Santiago Loza"
"9730"," Aventura en el mar  ","Enid Blyton"
"9730"," 61  ","ENID BLYTON"
"9730"," Metales Pesados  ","Gonzalez Cangas, Yanko"
"9730"," Espina Plateada y el Bosque de los Susurros ","Reah"
"9730"," Ocio  ","Fabian Casas"
"9730"," Las Mellizas Cambian de Colegio  ","Enid Blyton"
"9730"," La Pistola de Rayos ","Philip K. Dick"
"9730"," Libro g  ","Piterg"
"9730"," El padre de la niña muerta  ","Tiago Ferro"
"9730"," La Travesia en el Amor de Pareja ","Jessica Riberi,Inge Ludvigsen"
"9730"," 2021 Mafalda Calendario Caja ","Quino"
"9730"," 2021 Mafalda Calendario Caja  ","Quino"
"9730"," Leal  ","Veronica Roth"
"9730"," El Árbol Mágico (el Árbol muy muy Lejano 2) (Inolvidables) ","Enid Blyton"
"9730"," Este es el bosque: 25 poemas ","Eunice Odio"
"9730"," Disparen al Humorista  ","Adanti, Dario"
"9730"," La Abuela ","Chris Pueyo"
"9730"," Vinland Saga 1  ","Makoto Yukimura"
"9730"," Insurgente  ","Veronica Roth"
"9730"," La Dulce Guia de Jojo Para la Vida  ","Jojo Siwa"
"9730"," Tiempos Peores. Crónica de un Chile que Viola los Derechos Humanos  ","Richard Sandoval"
"9730"," La Reina en el Palacio de las Corrientes de Aire ","Stieg Larsson"
"9730"," Green Town nº 01  ","Ray Bradbury"
"9730"," El Puño de la Estrella del Norte (Hokuto no Ken) nº 12 ","Tetsuo Hara; Buronson"
"9730"," Newen. El Poder la Espiritualidad Mapuche  ","Ziley Mora Penroz"
"9730"," Una Navidad Inolvidable  ","Enid Blyton"
"9740"," Sleeping Beauty (libro en Inglés)  ","Phillip Margolin"
"9740"," The Bostonians: A Novel (Penguin Classics) (libro en Inglés)  ","Henry James"
"9740"," Museum of Thieves (Keepers Trilogy, Book 1) (libro en Inglés)  ","Lian Tanner"
"9740"," Cómo las Personas Exitosas Piensan: Cambie su Pensamiento, Cambie su Vida  ","John C. Maxwell"
"9740"," Exhalation (libro en Inglés)  ","Ted Chiang"
"9740"," Después de la Muerte  ","Bruce Greyson"
"9740"," La Selección  ","Kiera Cass"
"9740"," Attachments (Español)  ","Rainbow Rowell"
"9750"," Cruella Live Action Novelization ","Elizabeth Rudnick"
"9750"," diario de estocolmo (1971  ","luis enrique délano"
"9750"," Diez y Media Buenas Razones Para no Quedar Bien con Todo el Mundo  ","Claudia Filker"
"9750"," Justicia, Derecho y Sociedad  ","Varios Autores"
"9750"," I Remember Nothing: And Other Reflections (libro en Inglés)  ","Nora Ephron"
"9750"," Justice Antonin Scalia and the Conservative Revival (libro en Inglés)  ","Richard A. Brisbin Jr."
"9750"," Diario De Greg 3. Esto Es El Colmo!  ","Jeff Kinney"
"9750"," Mas aca de los Suenos, mas Alla de lo Posible vol i  ","German Correa, Carlos Bascuñan"
"9750"," Mas aca de los Suenos, mas Alla de lo Posible vol ii  ","Carlos Bascunan German Correa"
"9750"," Sol de Sangre (Sicarios de Oslo 2) ","Jo Nesbo"
"9750"," El Doble de una Vida  ","Andre Kertesz"
"9750"," Geografías Imaginarias y el Oasis del Desarrollo. Cambio Climático y la Promesa del Futuro Esplendor  ","Andrés Núñez Y Enrique Aliste"
"9750"," Optimismo Contra el Desaliento  ","Noam Chomsky"
"9750"," Vicnix. Perdidos en el mar ","Invictor"
"9750"," ideas para chile  ","Varios Autores"
"9750"," Vitaminas Para el Desarrollo Socioemocional de los Niños  ","Andrea Cardemil"
"9750"," 1978. El año que Marchamos a la Guerra  ","Guillermo Parvex"
"9760"," Lecciones de Juventud  ","Danielle Steel"
"9760"," Cerebro de Pan: La Devastadora Verdad Sobre los Efectos del Trigo, el  ","David Perlmutter"
"9760"," Frozen ","Vv.Aa."
"9760"," La Historia de Bailey  ","Bruce W. Cameron"
"9770"," Josefina, Manuel y el gí  ","Sol Díaz"
"9770"," La Memoria Vegetal ","Umberto Eco"
"9770"," La Vida en un Monasterio Medieval  ","Anne Boyd"
"9770"," Familia de Estrellas ","Danielle Steel"
"9770"," Caballos Salvajes ","Jeannette Walls"
"9780"," Sensibilidad e Inteligencia en el Mundo Vegetal  ","Alessandra Mancuso, Stefano Y Vittola"
"9780"," Estamos Todos Muertos  ","Fresia Castro"
"9780"," Harry Potter y la Piedra Filosofal [Harry Potter 1] ","K. Rowling J."
"9780"," Yo Soy El Idiota ","Varinia Painivilo"
"9790"," La Sombra Del Andén  ","Mariana Sepúlveda"
"9790"," El Príncipe  ","Nicolas Maquiavelo"
"9790"," Nilo ","Marcelo Vizcaino"
"9790"," Azul  ","Rubén Darío"
"9790"," Wrong  ","Javiera Paz O. Rejas Estay"
"9790"," El Gran Viaje de la Gota Pepita  ","María Castesana, Pedro Urzúa (Ilustracines)"
"9790"," A Comer! Sano Facil y Rico  ","Romina Pereiro"
"9790"," Estudio en Escarlata  ","Arthur Conan Doyle"
"9790"," Romeo y Julieta  ","William Shakespeare"
"9790"," Lili La Calaca ","Carla Rivera Bahamonde, Ilustraciones Pili Parr"
"9790"," El Economista Callejero  ","Kaiser Axel"
"9790"," Diario de Greg 16. El número 1  ","Kinney, Jeff"
"9790"," Bordados  ","Marjane Satrapi"
"9790"," Peter pan  ","J M Barrie"
"9790"," La Redondez de la tierra  ","Paula Cubillos"
"9790"," En las Montañas de la Locura y Otros Relatos  ","H. P. Lovecraft"
"9790"," El Perro de los Baskerville  ","Arthur Conan Doyle"
"9790"," Animales de la Jungla  ","Latinbooks"
"9790"," Animales del Bosque  ","Latinbooks"
"9790"," Pandemia: dimensiones de una crisis mundial  ","Guido Larson- Varios autores"
"9790"," Cuentos de los Hermanos Grimm  ","Jacob Grimm,Wilhelm Grimm"
"9790"," No nací vegana  ","Eliana Albasetti"
"9790"," Animales de la Granja mi Almohadita  ","Varios Autores"
"9790"," En Defensa del Optimismo  ","Rojas May Gonzalo"
"9790"," Hojas de Hierba ","Walt Whitman"
"9790"," Cuentos de Chejov  ","Anton Pavlovich Chejov"
"9790"," Frankenstein  ","Mary Shelley"
"9790"," El Retrato de Dorian Gray  ","Oscar Wilde"
"9800"," Diario de Nikki 3: Una Estrella del pop muy Poco Brillante ","Russell, Rachel Renee"
"9800"," Erase una vez una Vieja que Trago una Mosca Gris  ","Jeremy Holmes"
"9800"," Diario de Nikki 14: Una Amistad Peor Imposible ","Russell, Rachel Renee"
"9800"," Diario de Nikki 12: Un Flechazo de lo más Catastrófico ","Russell, Rachel Renee"
"9800"," Diario de Nikki 13: Un Cumpleaños no muy Feliz ","Russell, Rachel Renee"
"9800"," Diario de Nikki 10: Una Cuidadora de Perros con Mala Suerte ","Russell, Rachel Renee"
"9800"," Historia de Amor con Hombre Bailando  ","Hernan Rivera Letelier"
"9800"," Diario de Nikki 11: Mejores Enemigas Para Siempre ","Russell, Rachel Renee"
"9800"," Sabores Que Matan  ","Rosemberg Raquel"
"9800"," Diario de Nikki 5: Una Sabelotodo no tan Lista ","Russell, Rachel Renee"
"9800"," Las Razones del Illkun  ","Mella Eduardo Correa Martin"
"9800"," Diario de Nikki 4: Una Princesa del Hielo muy Poco Agraciada ","Russell, Rachel Renee"
"9800"," Instrumental  ","James Rhodes"
"9800"," Harry Potter: Un Viaje por la Historia de la Magia  ","The British Library The British Library"
"9800"," Escape del Asylum  ","Madeleine Roux"
"9800"," El Método Catalanotti (Comisario Montalbano 31) ","Andrea Camilleri"
"9800"," La idea de una universidad  ","John henry newman"
"9800"," Catacomb  ","Madeleine Roux"
"9800"," El Arte de la Ficcion  ","James Salter"
"9800"," Diario de Nikki 9: Una Reina del Drama con Muchos Humos ","Russell, Rachel Renee"
"9800"," Sociologia y filosofia ","Daniel Chermino"
"9800"," Diario de Nikki 7: Una Famosa con Poco Estilo ","Russell, Rachel Renee"
"9800"," Escribir sin limites  problemas  de escrituras segundo ciclo basico ","Constanza Alvarado Vargas, Nayareth Pino"
"9800"," Diario de Nikki 6: Una Rompecorazones no muy Afortunada  ","Rachel Renee Russell"
"9800"," Escribir sin limites  problemas de escrituras primer ciclo basico ","Constanza Alvarado Vargas, Nayareth Pino"
"9800"," Sanctum  ","Madeleine Roux"
"9800"," Me Entrego a ti  ","Jude Deveraux"
"9800"," La Duquesa  ","Danielle Steel"
"9800"," El Ferrocarril Subterráneo  ","Colson Whitehead"
"9800"," Diario de Nikki 8 Erase una vez una Princesa Algo Desafortunada  ","Russell, Rachel Renee"
"9800"," Bakkhai Euripides  ","Ann Carson"
"9800"," Llamadas Telefónica  ","Roberto Bolaño"
"9800"," Decameron  ","Boccaccio Giovanni"
"9800"," Instrumental  ","James Rhodes"
"9800"," Introducción al Análisis de Sistemas Dinámicos  ","G.Edwards"
"9800"," The Goodbye Days  ","Jeff Zentner"
"9800"," Rebelión popular chilena y crisis de acumulación capitalista mundial ","Jose Bengoa, Felix Melita, Yercko Olivares, Ximena Valdés, Otros"
"9800"," La Mansion de las Furias  ","Madeleine Roux"
"9800"," Duma key  ","King, Stephen"
"9800"," Temas Lentos (libro en castilian)  ","Alan Pauls"
"9800"," Código Cruel (Maze Runner #Precuela)  ","James Dashner"
"9800"," Sobre la Tiranía  ","Timothy Snyder"
"9800"," Memoria por correspondencia ","Emma Reyes"
"9800"," El Negocio de las Universidades en Chile  ","Maria Olivia Monckeberg"
"9800"," Juego Sucio. La Corrupcion en el Futbol. La Caida de Sergio Jadue  ","Francisco Sagredo Y Fernando Tapia"
"9800"," Paris era una Fiesta  ","Ernest Hemingway"
"9800"," La religión en letra de molde  ","Carolina cherniavsky b."
"9800"," Las Aventuras de Finn en Bocanegra  ","Shane Hegarty"
"9800"," Madre Irlanda  ","Edna O'brien; Fergus Bourke"
"9800"," Karl Kraus en los Últimos Días de la Humanidad  ","Adan Kovacsics"
"9800"," Lecturas de Poesía Chilena: De Altazor a la Bandera de Chile  ","María Inés Zaldívar Ovalle"
"9800"," Estudios Patrimoniales  ","José De Nordenflycht"
"9800"," Las Casualidades no Existen  ","Vilaseca, Borja"
"9800"," Desarrollo y Desigualdad en Chile (1850 ","Javier E. Rodríguez Weber"
"9800"," La Mala Hora  ","G Garcia Marquez"
"9800"," La Edad Solitaria. Adolescencia y Sufrimiento  ","David Le Breton"
"9800"," Cuando las Transnacionales Gobiernan el Mundo  ","David C. Korten"
"9800"," La Corona  ","Kiera Cass"
"9800"," Diario de Greg 6.  Sin Salida! ","Kinney, Jeff"
"9800"," Enola Holmes 1 el Caso del Marques Desaparecido  ","Nancy Springer"
"9800"," La Intermitencia  ","Andrea Camilleri"
"9800"," El Malentendido  ","Irene Nemirovsky"
"9800"," Wolfsong: La Cancion del Lobo  ","Tj Klune"
"9800"," El Amor en Caso de Emergencia ","Daniela Krien"
"9800"," Opus Gelber: Retrato de un Pianista  ","Leila Guerriero"
"9800"," Páginas Profanas ","Luis R. Oro Tapia"
"9800"," Remi Busca Trabajo  ","Florencia Herrera"
"9800"," Multitudes Personales  ","Martin Hopenhayn"
"9800"," Manuel Rojas. Una Oscura Y Radiante Vida ","María José Barros, Pía Gutiérrez"
"9800"," Jonathan Strange y el Señor Norrell  ","Susanna Clarke"
"9800"," Las Pequeñas Mentiras  ","Laura Balagué"
"9800"," El vuelo de la cometa  ","Colombani, Laetitia"
"9800"," Historia Rural de Chile Central t. I  ","Jose Bengoa"
"9800"," Historia del Comunismo en Chile  ","Sergio Grez"
"9800"," Un Pequeño Empujón. El Impulso que Necesitas Para Tomar Mejores Decisiones Sobre Salud, Dinero y Felicidad  ","Cass Thaler, Richard; Sunstein"
"9800"," El Otro Montaje  ","Donoso, Coti"
"9800"," Diario de Greg 7. Sin Pareja ","Kinney, Jeff"
"9800"," Lactancia materna  ","Camila lucchini"
"9800"," El Juego de Sade  ","Miquel Esteve"
"9800"," Mediciones y métodos de uso común en el laboratorio de Química  ","Flavia zacconi"
"9800"," Dónde Estoy?  Una Guía Para Habitar el Planeta (Pensamiento) ","Bruno Latour"
"9800"," Heartsong. La Canción del Corazón  ","Tj Klune"
"9800"," El Vínculo más Fuerte ","Kent Haruf"
"9800"," Labores Propias de su Sexo. Genero, Politicas y Trabajo en Chile Urbano 1900 ","Elizabeth Quay Hutchison"
"9800"," El Valle del Dragón  ","Scarlett Thomas"
"9800"," Cartas En La Tormenta  ","Bridget Asher"
"9800"," En el Borde del Mundo: Memorias del Juez que Proceso a Pinochet  ","Juan Guzman Tapia"
"9800"," Antes de que Digas Adiós: Dime que Bailarás Conmigo  ","Victoria Vílchez"
"9800"," Como Aprendio a Contar el Tigre  ","Janosch"
"9800"," La Pista de Arena  ","Andrea Camilleri"
"9800"," Las mil y una Noches: Las Historias de Sherezade  ","An&Oacute;Nimo"
"9800"," Una Noche con Ella  ","Anabella Franco"
"9800"," Retrato de la Artista Niña y Otros Apuntes  ","German Carrasco"
"9800"," El Proceso ","Franz Kafka"
"9800"," Marfil ","Mercedes Ron"
"9800"," La Guia del Caballero Para el Vicio y la Virtud  ","Mackenzi Lee"
"9800"," La Costilla de Adan  ","Antonio Manzini"
"9800"," LA EXPERIENCIA DEL ESPACIO. Una aproximación desde la escultura ","Robert Holmes Lezaeta"
"9800"," Los sorrentinos ","Virginia Higa"
"9800"," La Nueva Extremadura ","Varios Autores"
"9800"," El Estilo de los Otros. Conversaciones con Escritores Contemporaneos de America Latina  ","Mauro Libertella"
"9800"," Más Gente Tóxica  ","Bernardo Stamateas"
"9800"," Cuentos Para Leerle a la Luna  ","Fena Della Maggiora"
"9800"," Mi Espectacular Ahora  ","Tim Tharp"
"9800"," de empresarios a empleados. clase media y estado docente en chile, 1810  ","marianne gonzález le saux"
"9800"," Escombros  ","Fernando Vallejo"
"9800"," Diario de Greg 14 (Tb). Arrasa con Todo  ","Kinney, Jeff"
"9800"," Páginas escogidas ","Marcial Millas Calfuala"
"9800"," El Sonido de las Olas  ","Margarita Garcia Robayo"
"9800"," Diario De Greg 13 (Tb). Frio Fatal ","Jeff Kinney"
"9800"," Diario de Greg 11 Doble o Nada  ","Kinney, Jeff"
"9800"," Brujas ","Brenda Lozano"
"9800"," El Futuro es Femenino  ","Varios Autores"
"9800"," Benjamin Busca su Pelota  ","Plaum Floortje"
"9800"," Ladrones Historia Social y Cultura del Robo en Chile 1870  ","Daniel Palma Alvarado"
"9800"," El Cielo Rojo del Norte  ","Patricio Jara"
"9800"," Jopi Quiere Jugar  ","Floortje Plaum"
"9800"," La Élite. Segunda Parte  ","Kiera Cass"
"9800"," Amor Sexo E ","Javier Berdichesky"
"9800"," Cocina y Decora Galletas de Princesas  ","Jane Lawrie"
"9800"," Libera tu Magia: Una Vida Creativa más Allá del Miedo  ","Elizabeth Gilbert"
"9800"," Grand Union ","Zadie Smith"
"9800"," Diario De Greg 12 (Tb). La Escapada ","Jeff Kinney"
"9800"," Snuff  ","terry pratchett"
"9800"," Epistemologia y Ciencias Sociales: Ensayos Latinoamericanos  ","Francisco Osorio"
"9800"," La Maquina de Imaginar Cosas  ","Marcelo Simonetti"
"9800"," Primera Página: Vida de un Periodista 1944 ","Juan Luis Cebrián"
"9800"," Sophie En Los Cielos De Paris  ","Katherine Rundell"
"9800"," Para que Sirve la Sed. Antologia  ","Antonio Machado"
"9800"," Diario de Greg 8. Mala Suerte ","Kinney, Jeff"
"9800"," Libera tu Magia  ","Elizabeth Gilbert"
"9800"," El Negociador  ","Arturo Elías Ayub"
"9800"," Fuera de Lugar  ","Óscar Contardo"
"9800"," Diario de Greg 9. Un Viaje de Locos ","Kinney, Jeff"
"9800"," Diario de Greg 10 (Tb). Vieja Escuela  ","Jeff Kinney"
"9800"," Enola Holmes 2. El Caso de la Dama Zurda ","Springer, Nancy"
"9800"," Diario de Nikki 2: Cuando no Eres la Reina de la Fiesta Precisamente ","Russell, Rachel Renee"
"9800"," Modelando el crecimiento de ciudades medias  ","Cristián henríquez"
"9800"," Diario de Nikki 1: Crónicas de una Vida muy Poco Glamorosa ","Russell, Rachel Renee"
"9800"," La torre de Nerón (Las pruebas de Apolo 5)  ","Riordan, Rick"
"9800"," Entre la Chispa y la Hoguera  ","April Genevieve Tucholke"
"9800"," Algún día Este País Será mío  ","Sergio Galarza"
"9800"," Un Corazon Demasiado Grande (Mdll) ","Rodríguez, Eider"
"9800"," Pureza ","Garth Greenwell"
"9800"," Cocina y Decora Galletas de Dinosaurios  ","Jane Lawrie"
"9800"," Economía en Colores  ","Xavier Sala I Martin"
"9800"," Tecnoceno  ","Flavia Costa"
"9800"," Aislados (Extranos 2)  ","Kimberly Mccreight"
"9800"," Zombi D'or  ","Fernando Polanco"
"9800"," De Newton a Einstein  ","Francisco claro"
"9800"," El Museo de la Bruma  ","Galo Ghigliotto"
"9800"," Historia de amor con hombre bailando ","Hernán Rivera Letelier"
"9800"," El Caso Kurilov  ","Irene Nemirovsky"
"9800"," insurgentes (guatemala, la paz arrancada  ","santiago santa cruz mendoza"
"9800"," El escritor de epitafios ","Hernán Rivera Letelier"
"9800"," Luz de Agosto  ","William Faulkner"
"9800"," Cuentos de Piratas Caballeros y Aventureros  ","Na"
"9800"," Todo es Personal ","Simón Soto"
"9800"," El Lugar del Testigo  ","Strejilevich, Nora"
"9800"," de windows a linux  ",
"9800"," Crisis Institucional del Agua  ","Alejandro Vergara Blanco"
"9800"," Biografia del Crimen. De Agatha Christie a Stieg Larsson: Los Maestros del Asesinato  ","Camilo Marks"
"9800"," El Regalo De La Abuela. Poemas De Gabriela Mistral Lectura Y Comentarios  ","Ana María Cuneo, Mayú Lira"
"9810"," Agenda Mandalas 2021 ","Margarita Guglielmini"
"9810"," Cazadores de Sombras 3 Ciudad de Cristal ","Clare, Cassandra"
"9810"," Templarios, Nazis y Objetos Sagrados  ","Lorenzo Fernández Bueno"
"9810"," Girls&#39; Last Tour nº 01 ","Tsukumizu"
"9810"," Autos de Carreras  ","Varios"
"9810"," Un Lento Aprendizaje  ","Pynchon Thomas"
"9810"," Calendario 2022 el Principito (Pared) ","V&R"
"9810"," Un Hombre Distinto  ","Josefina Alcalde Pereira"
"9810"," Entretiempos  ","Amanda Balmor"
"9810"," More Than Words nº 01  ","Etsuko"
"9810"," Historias Extraviadas (de Algunos Lugares de Chile)  ","Alejandro Esganian"
"9810"," Los Peces Tropicales Anhelan la Nieve nº 01  ","Makoto Hagino"
"9810"," Girl Friends nº 05 ","Milk Morinaga"
"9810"," Sweetness & Lightning nº 01/05  ","Amagakure Gido"
"9810"," Trabajos de Hercules (Mitologia Para Niños) ","Javier Alonso Lopez"
"9810"," Canciones del que no Canta  ","Mario Benedetti"
"9810"," Bloom Into you nº 03 ","Nakatani Nio"
"9810"," Inazuma Eleven Go  ","Tenya Yabuno"
"9810"," Diccionario de las Religiones  ","Ioan P. Couliano y Mircea Eliade"
"9810"," El Libro de Oraciones Católicas  ","Origen"
"9810"," Invisible ","Paul Auster"
"9810"," La Abuela y su Gato Gordo nº 08/08  ","Konami Kanata"
"9810"," Cronicas del Espacio. Ante la Ultima Frontera  ","Neil deGrasse Tyson"
